Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
12617,MANGALA LDWE,46,MTJ,MATHURA JN.,11:00:00,11:03:00,2623,ERS,ERNAKULAM. JN,NZM,HAZRAT NIZAMUDDIN JN
12617,MANGALA LDWE,47,FDB,FARIDABAD,12:39:00,12:41:00,2733,ERS,ERNAKULAM. JN,NZM,HAZRAT NIZAMUDDIN JN
12617,MANGALA LDWE,48,NZM,HAZRAT NIZAM,13:15:00,13:15:00,2751,ERS,ERNAKULAM. JN,NZM,HAZRAT NIZAMUDDIN JN
12618,MNGLA LKSDP,1,NZM,HAZRAT NIZAM,09:15:00,09:15:00,0,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,2,FDB,FARIDABAD,09:33:00,09:35:00,17,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,3,MTJ,MATHURA JN.,11:08:00,11:11:00,130,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,4,AGC,AGRA CANTT,12:05:00,12:10:00,183,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,5,MRA,MORENA,13:20:00,13:22:00,252,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,6,GWL,GWALIOR JN,13:55:00,14:00:00,290,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,7,JHS,JHANSI JN,15:30:00,15:40:00,388,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,8,BINA,BINA,17:40:00,17:45:00,539,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,9,BPL,BHOPAL,19:35:00,19:45:00,677,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,10,ET,ITARSI,21:35:00,21:40:00,769,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,11,KNW,KHANDWA JN.,00:10:00,00:15:00,952,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,12,BAU,BURHANPUR,01:08:00,01:10:00,1021,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,13,BSL,BHUSAVAL JN.,01:55:00,02:05:00,1076,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,14,MMR,MANMAD JN.,04:22:00,04:25:00,1260,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,15,NK,NASIK ROAD,05:15:00,05:20:00,1333,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,16,IGP,IGATPURI,06:40:00,06:45:00,1383,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,17,KYN,KALYAN JN,08:32:00,08:35:00,1467,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,18,PNVL,PANVEL,09:25:00,09:30:00,1502,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,19,CHI,CHIPLUN,12:56:00,12:58:00,1707,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,20,RN,RATNAGIRI,15:00:00,15:05:00,1782,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,21,KKW,KANKAVALI,17:20:00,17:22:00,1894,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,22,THVM,THIVIM,18:36:00,18:38:00,1975,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,23,MAO,MADGOAN JN.,19:30:00,19:40:00,2021,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,24,KAWR,KAWR,20:50:00,20:52:00,2080,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,25,KT,KUMTA,21:40:00,21:42:00,2135,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,26,BTJL,BHATKAL,22:24:00,22:26:00,2190,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,27,KUDA,KUNDAPURA,23:08:00,23:10:00,2239,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,28,UD,UDUPI,23:38:00,23:40:00,2271,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,29,MAJN,MANGALORE JN,00:35:00,00:45:00,2333,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,30,KGQ,KASARAGOD,01:23:00,01:25:00,2380,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,31,KZE,KANHANGAD,01:48:00,01:50:00,2403,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,32,NLE,NILESHWAR,01:59:00,02:00:00,2413,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,33,PAY,PAYYANUR,02:18:00,02:20:00,2432,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,34,PAZ,PAYANGADI,02:28:00,02:30:00,2444,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,35,CAN,KANNUR,02:55:00,03:00:00,2466,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,36,TLY,THALASSERY,03:18:00,03:20:00,2487,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,37,BDJ,VADAKARA,03:38:00,03:40:00,2509,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,38,QLD,QUILANDI,03:54:00,03:55:00,2530,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,39,CLT,CALICUT,04:25:00,04:30:00,2555,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,40,FK,FEROK,04:43:00,04:45:00,2565,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,41,PGI,PARPANANGADI,05:08:00,05:10:00,2580,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,42,TIR,TIRUR,05:28:00,05:30:00,2596,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,43,KTU,KUTTIPPURAM,05:43:00,05:45:00,2611,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,44,PTB,PATTAMBI,06:03:00,06:05:00,2629,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,45,SRR,SHORANUR JN.,06:50:00,07:00:00,2641,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,46,TCR,TRICHUR,07:55:00,07:58:00,2674,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,47,AWY,ALWAYE,09:10:00,09:12:00,2729,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12618,MNGLA LKSDP,48,ERS,ERNAKULAM. J,10:15:00,10:15:00,2748,NZM,HAZRAT NIZAMUDDIN JN,ERS,ERNAKULAM. JN
12619,MATSYAGANDHA,1,LTT,LOKMANYA TIL,15:20:00,15:20:00,0,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,2,TNA,THANE,15:42:00,15:45:00,17,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,3,PNVL,PANVEL,16:22:00,16:25:00,54,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,4,MNI,MANGAON,18:30:00,18:32:00,162,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,5,KHED,KHED,19:36:00,19:38:00,230,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,6,CHI,CHIPLUN,20:00:00,20:02:00,259,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,7,RN,RATNAGIRI,21:30:00,21:35:00,335,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,8,KUDL,KUDAL,23:40:00,23:42:00,474,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,9,MAO,MADGOAN JN.,01:25:00,01:35:00,574,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,10,CNO,CANACONA,02:04:00,02:06:00,606,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,11,KAWR,KAWR,02:30:00,02:32:00,632,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,12,ANKL,ANKOLA,02:54:00,02:56:00,660,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,13,GOK,GOKARNA ROAD,03:06:00,03:08:00,668,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,14,KT,KUMTA,03:22:00,03:24:00,687,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,15,HNA,HONNAVAR,03:42:00,03:44:00,701,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,16,MRDW,MURDESHWAR,04:08:00,04:10:00,727,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,17,BTJL,BHATKAL,04:24:00,04:26:00,742,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,18,BYNR,BYNDOOR,04:36:00,04:38:00,758,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,19,KUDA,KUNDAPURA,05:06:00,05:08:00,794,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,20,BKJ,BARKUR,05:22:00,05:24:00,809,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,21,UD,UDUPI,05:38:00,05:40:00,826,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,22,MULK,MULKI,06:06:00,06:08:00,858,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,23,SL,SURATHKAL,06:22:00,06:24:00,867,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12619,MATSYAGANDHA,24,MAQ,MANGALORE CE,07:30:00,07:30:00,893,LTT,LOKMANYA TILAK TERMINUS,MAQ,MANGALORE CENTRAL
12620,MATSYAGANDA,1,MAQ,MANGALORE CE,14:35:00,14:35:00,0,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,2,SL,SURATHKAL,15:14:00,15:16:00,28,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,3,MULK,MULKI,15:26:00,15:28:00,37,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,4,UD,UDUPI,15:56:00,15:58:00,70,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,5,BKJ,BARKUR,16:12:00,16:14:00,86,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,6,KUDA,KUNDAPURA,16:26:00,16:28:00,102,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,7,BYNR,BYNDOOR,17:00:00,17:02:00,137,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,8,BTJL,BHATKAL,17:18:00,17:20:00,153,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,9,MRDW,MURDESHWAR,17:38:00,17:40:00,168,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,10,HNA,HONNAVAR,18:02:00,18:04:00,194,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,11,KT,KUMTA,18:18:00,18:20:00,208,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,12,GOK,GOKARNA ROAD,18:38:00,18:40:00,227,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,13,ANKL,ANKOLA,18:48:00,18:50:00,235,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,14,KAWR,KAWR,19:20:00,19:22:00,262,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,15,CNO,CANACONA,19:46:00,19:48:00,287,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,16,MAO,MADGOAN JN.,20:30:00,20:40:00,320,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,17,KUDL,KUDAL,22:16:00,22:18:00,421,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,18,RN,RATNAGIRI,00:25:00,00:30:00,561,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,19,CHI,CHIPLUN,01:36:00,01:38:00,639,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,20,PNVL,PANVEL,05:11:00,05:15:00,844,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,21,TNA,THANE,05:52:00,05:55:00,881,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12620,MATSYAGANDA,22,LTT,LOKMANYA TIL,06:35:00,06:35:00,899,MAQ,MANGALORE CENTRAL,LTT,LOKMANYA TILAK TERMINUS
12701,CSMT-HYB HUS,1,CSMT,CST-MUMBAI,21:50:00,21:50:00,0,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,2,KYN,KALYAN JN,22:36:00,22:40:00,53,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,3,PUNE,PUNE JN.,01:20:00,01:25:00,191,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,4,KWV,KURDUVADI JN,04:13:00,04:15:00,378,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,5,SUR,SOLAPUR,05:35:00,05:45:00,456,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,6,GUR,GANGAPUR ROA,06:48:00,06:50:00,543,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,7,GR,GULBARGA,07:17:00,07:20:00,569,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,8,SDB,SHAHABAD,07:43:00,07:45:00,596,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,9,WADI,WADI JN.,08:35:00,08:40:00,606,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,10,CT,CHITTAPUR,08:59:00,09:00:00,621,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,11,MQR,MALKHAID ROA,09:09:00,09:10:00,631,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,12,SEM,SERAM,09:19:00,09:20:00,643,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,13,TDU,TANDUR,09:44:00,09:45:00,676,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,14,VKB,VIKRABAD JN.,10:30:00,10:32:00,718,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,15,BMT,BEGAMPET,11:25:00,11:27:00,785,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12701,CSMT-HYB HUS,16,HYB,HYDERABAD DE,12:10:00,12:10:00,791,CSMT,CST-MUMBAI,HYB,HYDERABAD DECCAN
12702,HYB-CSMT HUS,1,HYB,HYDERABAD DE,14:45:00,14:45:00,0,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,2,BMT,BEGAMPET,14:55:00,14:57:00,7,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,3,VKB,VIKRABAD JN.,16:00:00,16:02:00,74,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,4,TDU,TANDUR,16:39:00,16:40:00,115,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,5,SEM,SERAM,17:08:00,17:09:00,149,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,6,MQR,MALKHAID ROA,17:17:00,17:18:00,161,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,7,CT,CHITTAPUR,17:27:00,17:28:00,171,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,8,WADI,WADI JN.,18:00:00,18:05:00,186,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,9,SDB,SHAHABAD,18:17:00,18:18:00,196,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,10,GR,GULBARGA,18:42:00,18:45:00,222,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,11,GUR,GANGAPUR ROA,19:11:00,19:12:00,249,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,12,SUR,SOLAPUR,20:40:00,20:50:00,335,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,13,KWV,KURDUVADI JN,22:08:00,22:10:00,414,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,14,PUNE,PUNE JN.,01:10:00,01:15:00,601,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,15,KYN,KALYAN JN,03:40:00,03:43:00,739,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,16,DR,DADAR,04:27:00,04:30:00,784,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12702,HYB-CSMT HUS,17,CSMT,CST-MUMBAI,04:55:00,04:55:00,793,HYB,HYDERABAD DECCAN,CSMT,CST-MUMBAI
12741,VSG-PNBE EXP,1,VSG,VASCO-DA-GAM,19:05:00,19:05:00,0,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,2,MAO,MADGOAN JN.,19:40:00,20:00:00,24,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,3,THVM,THIVIM,20:42:00,20:44:00,72,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,4,SWV,SAWANTWADI R,21:12:00,21:14:00,105,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,5,RN,RATNAGIRI,23:50:00,23:55:00,265,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,6,CHI,CHIPLUN,01:10:00,01:12:00,343,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,7,PNVL,PANVEL,06:20:00,06:25:00,548,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,8,KYN,KALYAN JN,07:32:00,07:35:00,583,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,9,IGP,IGATPURI,09:25:00,09:30:00,666,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,10,NK,NASIK ROAD,10:20:00,10:25:00,717,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,11,MMR,MANMAD JN.,11:15:00,11:20:00,790,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,12,BSL,BHUSAVAL JN.,13:45:00,13:55:00,974,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,13,KNW,KHANDWA JN.,16:40:00,16:45:00,1097,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,14,ET,ITARSI,19:15:00,19:30:00,1281,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,15,JBP,JABALPUR,23:00:00,23:10:00,1526,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,16,KTE,KATNI,00:20:00,00:25:00,1616,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,17,STA,SATNA,01:40:00,01:50:00,1715,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,18,MGS,MUGHAL SARAI,08:08:00,08:23:00,2035,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,19,BXR,BUXAR,09:30:00,09:32:00,2125,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,20,ARA,ARA,10:20:00,10:22:00,2194,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12741,VSG-PNBE EXP,21,PNBE,PATNA JN.,12:10:00,12:10:00,2243,VSG,VASCO-DA-GAMA,PNBE,PATNA JN.
12742,PNBE-VSG EXP,1,PNBE,PATNA JN.,14:00:00,14:00:00,0,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,2,ARA,ARA,14:35:00,14:37:00,49,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,3,BXR,BUXAR,15:20:00,15:22:00,117,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,4,MGS,MUGHAL SARAI,17:37:00,17:52:00,207,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,5,STA,SATNA,23:00:00,23:10:00,527,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,6,KTE,KATNI,00:25:00,00:30:00,625,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,7,JBP,JABALPUR,01:50:00,02:00:00,716,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,8,ET,ITARSI,07:50:00,08:00:00,961,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,9,KNW,KHANDWA JN.,11:25:00,11:30:00,1144,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,10,BSL,BHUSAVAL JN.,13:25:00,13:35:00,1268,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,11,MMR,MANMAD JN.,16:12:00,16:15:00,1452,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,12,NK,NASIK ROAD,17:10:00,17:15:00,1525,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,13,IGP,IGATPURI,18:40:00,18:45:00,1575,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,14,KYN,KALYAN JN,20:57:00,21:00:00,1659,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,15,PNVL,PANVEL,21:50:00,21:55:00,1693,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,16,CHI,CHIPLUN,01:10:00,01:12:00,1899,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,17,RN,RATNAGIRI,02:25:00,02:30:00,1974,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,18,SWV,SAWANTWADI R,05:26:00,05:28:00,2135,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,19,THVM,THIVIM,06:00:00,06:02:00,2167,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12742,PNBE-VSG EXP,20,VSG,VASCO-DA-GAM,08:55:00,08:55:00,2238,PNBE,PATNA JN.,VSG,VASCO-DA-GAMA
12809,CSMT HWH MAI,1,CSMT,CST-MUMBAI,20:35:00,20:35:00,0,CSMT,CST-MUMBAI,HWH,HOWRAH JN.
12809,CSMT HWH MAI,2,DR,DADAR,20:47:00,20:50:00,8,CSMT,CST-MUMBAI,HWH,HOWRAH JN.
12809,CSMT HWH MAI,3,TNA,THANE,21:07:00,21:10:00,33,CSMT,CST-MUMBAI,HWH,HOWRAH JN.
12809,CSMT HWH MAI,4,KYN,KALYAN JN,21:30:00,21:34:00,53,CSMT,CST-MUMBAI,HWH,HOWRAH JN.
12809,CSMT HWH MAI,5,KSRA,KASARA,22:43:00,22:45:00,120,CSMT,CST-MUMBAI,HWH,HOWRAH JN.
12809,CSMT HWH MAI,6,IGP,IGATPURI,23:20:00,23:25:00,136,CSMT,CST-MUMBAI,HWH,HOWRAH JN.
12809,CSMT HWH MAI,7,DVL,DEVLALI,00:05:00,00:07:00,181,CSMT,CST-MUMBAI,HWH,HOWRAH JN.
